,Unnamed: 0,period_id,minute,second,outcome,start_x,start_y,end_x,end_y,type_name,FullName,Position,Team,start_frameID
957,957,2,52,23,True,77.39,4.96,73.29,19.24,Pass,Team_B_Player_15,Defender,Team_B,1214037
958,958,2,52,26,True,75.91,10.68,82.64,3.54,Pass,Team_B_Player_5,Striker,Team_B,1214129
959,959,2,52,33,True,81.8,6.6,71.5,6.39,Pass,Team_B_Player_15,Defender,Team_B,1214287
960,960,2,52,35,True,70.98,6.87,67.52,34.61,Pass,Team_B_Player_19,Defender,Team_B,1214337
961,961,2,52,39,True,59.22,38.35,59.22,18.7,Pass,Team_B_Player_6,Midfielder,Team_B,1214457
962,962,2,52,42,True,61.22,17.0,72.97,3.13,Pass,Team_B_Player_19,Defender,Team_B,1214512
963,963,2,52,44,True,74.02,2.38,71.71,10.95,Pass,Team_B_Player_15,Defender,Team_B,1214562
964,964,2,52,48,True,73.71,5.24,63.74,9.93,Pass,Team_B_Player_14,Forward,Team_B,1214662
965,965,2,52,50,True,62.58,10.27,56.18,31.96,Pass,Team_B_Player_19,Defender,Team_B,1214712
966,966,2,52,52,True,55.34,32.1,62.79,51.75,Pass,Team_B_Player_1,Defender,Team_B,1214777
967,967,2,52,54,True,62.79,51.75,69.4,64.8,Pass,Team_B_Player_6,Midfielder,Team_B,1214826
968,968,2,52,56,False,69.3,64.8,72.34,51.61,Pass,Team_B_Player_9,Striker,Team_B,1214868
969,969,2,52,58,True,26.04,18.63,26.04,18.63,Ball recovery,Team_A_Player_7,Midfielder,Team_A,1214920
970,970,2,52,58,True,26.04,18.63,40.95,18.56,Pass,Team_A_Player_7,Midfielder,Team_A,1214920
971,971,2,52,58,True,40.95,18.56,41.37,3.6,Pass,Team_A_Player_5,Midfielder,Team_A,1214931
972,972,2,53,1,True,37.17,6.12,37.17,6.12,Take on,Team_A_Player_8,Striker,Team_A,1214987
973,973,2,53,2,True,41.79,3.2,68.56,2.72,Pass,Team_A_Player_8,Striker,Team_A,1215036
974,974,2,53,7,False,70.46,3.4,87.68,35.43,Pass,Team_A_Player_5,Midfielder,Team_A,1215137
975,975,2,53,9,True,19.11,31.55,25.72,49.5,Pass,Team_B_Player_19,Defender,Team_B,1215187
976,976,2,53,11,True,25.72,50.8,25.72,50.8,Ball recovery,Team_B_Player_1,Defender,Team_B,1215245
977,977,2,53,12,True,25.52,50.8,4.93,35.84,Pass,Team_B_Player_1,Defender,Team_B,1215262
978,978,2,53,13,False,4.93,35.84,58.91,52.43,Pass,Team_B_Player_0,Goalkeeper,Team_B,1215310
979,979,2,53,16,False,47.14,13.6,60.59,22.92,Pass,Team_A_Player_3,Defender,Team_A,1215380
980,980,2,53,19,False,41.9,44.4,64.26,18.84,Pass,Team_B_Player_6,Midfielder,Team_B,1215439
981,981,2,54,26,True,41.37,43.32,36.12,19.18,Pass,Team_A_Player_6,Midfielder,Team_A,1217124
982,982,2,54,30,True,36.22,19.24,32.76,40.12,Pass,Team_A_Player_3,Defender,Team_A,1217217
983,983,2,54,38,True,34.96,41.41,36.12,20.6,Pass,Team_A_Player_4,Defender,Team_A,1217414
984,984,2,54,41,False,39.27,18.77,75.7,12.38,Pass,Team_A_Player_3,Defender,Team_A,1217487
985,985,2,54,44,True,28.46,52.84,45.57,49.98,Pass,Team_B_Player_3,Defender,Team_B,1217566
986,986,2,54,47,True,63.0,12.58,63.0,12.58,Ball recovery,Team_A_Player_8,Striker,Team_A,1217661
987,987,2,54,49,True,60.59,26.45,75.08,60.04,Pass,Team_A_Player_8,Striker,Team_A,1217706
988,988,2,54,54,False,81.59,59.5,94.71,36.04,Pass,Team_A_Player_1,Defender,Team_A,1217812
989,989,2,54,57,True,34.02,47.12,34.02,47.12,Ball recovery,Team_B_Player_9,Striker,Team_B,1217909
990,990,2,54,58,False,34.02,47.26,35.39,48.69,Pass,Team_B_Player_9,Striker,Team_B,1217922
991,991,2,54,58,True,76.02,17.61,76.02,17.61,Dispossessed,Team_A_Player_2,Defender,Team_A,1217912
992,992,2,54,59,False,28.98,50.39,28.98,50.39,Tackle,Team_B_Player_9,Striker,Team_B,1217955
993,993,2,55,0,True,70.35,14.08,70.35,14.08,Ball recovery,Team_A_Player_7,Midfielder,Team_A,1217985
994,994,2,55,0,True,70.35,14.08,76.33,18.43,Pass,Team_A_Player_7,Midfielder,Team_A,1217985
995,995,2,55,2,True,76.33,18.43,96.18,40.39,Pass,Team_A_Player_5,Midfielder,Team_A,1218036
996,996,2,55,7,True,101.01,43.93,101.01,43.93,Corner awarded,Team_A_Player_10,Striker,Team_A,1218137
997,997,2,55,7,False,3.99,24.07,3.99,24.07,Corner awarded,Team_B_Player_15,Defender,Team_B,1218137
998,998,2,55,38,False,104.48,67.66,105.0,32.78,Pass,Team_A_Player_8,Striker,Team_A,1218936
999,999,2,55,39,False,106.05,33.59,106.05,33.59,Out,Team_A_Player_8,Striker,Team_A,1218957
1000,1000,2,55,39,True,-1.05,34.41,-1.05,34.41,Out,Team_B_Player_8,Midfielder,Team_B,1218937
1001,1001,2,56,11,True,5.67,28.83,27.09,45.9,Pass,Team_B_Player_0,Goalkeeper,Team_B,1219737
1002,1002,2,56,14,True,27.09,45.9,45.68,63.17,Pass,Team_B_Player_1,Defender,Team_B,1219812
1003,1003,2,56,16,True,45.68,63.17,34.65,46.92,Pass,Team_B_Player_6,Midfielder,Team_B,1219868
1004,1004,2,56,18,True,34.65,46.92,48.09,44.2,Pass,Team_B_Player_1,Defender,Team_B,1219930
1005,1005,2,56,19,True,48.09,44.2,33.29,46.31,Pass,Team_B_Player_7,Midfielder,Team_B,1219961
1006,1006,2,56,20,True,33.29,46.31,44.73,19.45,Pass,Team_B_Player_1,Defender,Team_B,1219983
1007,1007,2,56,24,True,45.57,18.5,60.27,3.94,Pass,Team_B_Player_19,Defender,Team_B,1220062
1008,1008,2,56,26,True,59.22,6.6,59.32,22.17,Pass,Team_B_Player_15,Defender,Team_B,1220112
1009,1009,2,56,27,True,58.49,22.51,40.64,33.8,Pass,Team_B_Player_7,Midfielder,Team_B,1220145
1010,1010,2,56,30,True,44.73,35.5,54.39,49.91,Pass,Team_B_Player_1,Defender,Team_B,1220215
1011,1011,2,56,33,True,57.01,50.39,68.46,63.78,Pass,Team_B_Player_6,Midfielder,Team_B,1220287
1012,1012,2,56,35,True,69.61,65.48,63.32,47.12,Pass,Team_B_Player_3,Defender,Team_B,1220351
1013,1013,2,56,38,False,65.83,46.65,93.45,9.32,Pass,Team_B_Player_7,Midfielder,Team_B,1220412
1014,1014,2,56,45,False,32.97,69.02,32.97,69.02,Out,Team_A_Player_1,Defender,Team_A,1220602
1015,1015,2,56,45,True,72.03,-1.02,72.03,-1.02,Out,Team_B_Player_7,Midfielder,Team_B,1220611
1016,1016,2,56,50,True,67.73,0.0,49.24,8.02,Pass,Team_B_Player_15,Defender,Team_B,1220712
1017,1017,2,56,53,True,48.61,8.98,57.86,49.64,Pass,Team_B_Player_19,Defender,Team_B,1220787
1018,1018,2,56,55,True,56.6,48.35,65.42,63.04,Pass,Team_B_Player_6,Midfielder,Team_B,1220837
1019,1019,2,56,59,True,62.26,64.46,49.56,46.38,Pass,Team_B_Player_5,Striker,Team_B,1220939
1020,1020,2,57,2,True,45.57,44.47,56.81,16.66,Pass,Team_B_Player_1,Defender,Team_B,1221012
1021,1021,2,57,6,False,57.22,16.66,70.88,1.97,Pass,Team_B_Player_19,Defender,Team_B,1221112
1022,1022,2,57,7,True,33.81,65.21,33.81,65.21,Ball recovery,Team_A_Player_1,Defender,Team_A,1221137
1023,1023,2,57,10,True,44.52,65.21,79.59,61.0,Pass,Team_A_Player_1,Defender,Team_A,1221236
1024,1024,2,57,17,True,88.3,46.31,90.09,45.15,Attempt saved,Team_A_Player_10,Striker,Team_A,1221393
1025,1025,2,57,17,True,16.8,22.3,16.8,22.3,Save,Team_B_Player_19,Defender,Team_B,1221387
1026,1026,2,57,18,True,88.2,44.06,88.2,44.06,Corner awarded,Team_A_Player_10,Striker,Team_A,1221412
1027,1027,2,57,18,False,16.8,23.94,16.8,23.94,Corner awarded,Team_B_Player_19,Defender,Team_B,1221412
1028,1028,2,57,59,True,104.48,0.34,99.02,31.69,Pass,Team_A_Player_8,Striker,Team_A,1222461
1029,1029,2,58,2,True,11.76,37.33,11.76,37.33,Ball recovery,Team_B_Player_5,Striker,Team_B,1222514
1030,1030,2,58,3,True,21.94,40.94,31.29,48.76,Pass,Team_B_Player_5,Striker,Team_B,1222544
1031,1031,2,58,5,False,30.98,49.78,41.37,44.88,Pass,Team_B_Player_20,Forward,Team_B,1222587
1032,1032,2,58,6,True,61.22,21.42,61.22,21.42,Ball recovery,Team_A_Player_9,Striker,Team_A,1222629
1033,1033,2,58,12,True,46.94,17.54,36.22,35.29,Pass,Team_A_Player_9,Striker,Team_A,1222765
1034,1034,2,58,18,True,40.74,25.09,44.52,15.03,Pass,Team_A_Player_7,Midfielder,Team_A,1222912
1035,1035,2,58,19,True,44.52,15.1,15.96,32.71,Pass,Team_A_Player_3,Defender,Team_A,1222939
1036,1036,2,58,25,True,16.27,32.78,21.21,43.32,Pass,Team_A_Player_0,Goalkeeper,Team_A,1223097
1037,1037,2,58,31,True,21.74,41.62,18.38,17.95,Pass,Team_A_Player_4,Defender,Team_A,1223261
1038,1038,2,58,35,False,19.74,16.32,73.82,1.16,Pass,Team_A_Player_3,Defender,Team_A,1223350
1039,1039,2,58,40,True,32.13,66.5,32.13,66.5,Ball recovery,Team_B_Player_3,Defender,Team_B,1223473
1040,1040,2,58,40,True,32.13,66.5,9.35,33.18,Pass,Team_B_Player_3,Defender,Team_B,1223473
1041,1041,2,58,44,True,15.12,34.2,21.74,25.64,Pass,Team_B_Player_0,Goalkeeper,Team_B,1223578
1042,1042,2,58,51,True,36.86,23.53,38.22,46.51,Pass,Team_B_Player_19,Defender,Team_B,1223737
1043,1043,2,58,54,True,40.53,47.87,59.54,64.46,Pass,Team_B_Player_1,Defender,Team_B,1223820
1044,1044,2,59,0,True,77.28,59.3,78.85,49.3,Pass,Team_B_Player_5,Striker,Team_B,1223962
1045,1045,2,59,1,False,78.85,49.78,70.46,54.47,Pass,Team_B_Player_8,Midfielder,Team_B,1223988
1046,1046,2,59,3,True,36.44,5.03,36.44,5.03,Ball recovery,Team_A_Player_2,Defender,Team_A,1224061
1047,1047,2,59,7,True,44.1,4.76,49.88,1.36,Pass,Team_A_Player_2,Defender,Team_A,1224142
1048,1048,2,59,9,False,56.07,1.97,78.44,31.69,Pass,Team_A_Player_5,Midfielder,Team_A,1224187
1049,1049,2,59,12,True,23.83,36.52,23.83,36.52,Interception,Team_B_Player_6,Midfielder,Team_B,1224263
1050,1050,2,59,14,True,83.79,23.12,86.94,24.55,Attempt saved,Team_A_Player_10,Striker,Team_A,1224314
1051,1051,2,59,14,True,15.96,43.18,15.96,43.18,Save,Team_B_Player_6,Midfielder,Team_B,1224327
1052,1052,2,59,17,True,86.42,23.94,86.42,23.94,Corner awarded,Team_A_Player_10,Striker,Team_A,1224387
1053,1053,2,59,17,False,18.58,44.06,18.58,44.06,Corner awarded,Team_B_Player_6,Midfielder,Team_B,1224387
1054,1054,2,59,50,False,104.48,0.34,101.74,28.7,Pass,Team_A_Player_6,Midfielder,Team_A,1225236
1055,1055,2,59,54,True,27.3,60.38,27.3,60.38,Ball recovery,Team_B_Player_20,Forward,Team_B,1225312
1056,1056,2,59,54,False,26.14,64.33,30.76,64.19,Pass,Team_B_Player_20,Forward,Team_B,1225312
1057,1057,2,59,54,True,70.77,3.33,70.77,3.33,Interception,Team_A_Player_8,Striker,Team_A,1225335
1058,1058,2,59,55,False,69.72,-1.22,69.72,-1.22,Out,Team_A_Player_8,Striker,Team_A,1225337
1059,1059,2,59,55,True,35.28,69.22,35.28,69.22,Out,Team_B_Player_20,Forward,Team_B,1225337
1060,1060,2,60,0,True,31.82,68.0,26.78,62.97,Pass,Team_B_Player_20,Forward,Team_B,1225462
1061,1061,2,60,2,True,28.46,62.83,80.43,45.7,Pass,Team_B_Player_6,Midfielder,Team_B,1225512
1062,1062,2,60,7,False,83.06,42.43,83.06,42.43,Take on,Team_B_Player_14,Forward,Team_B,1225637
1063,1063,2,60,7,True,21.94,25.57,21.94,25.57,Tackle,Team_A_Player_2,Defender,Team_A,1225652
1064,1064,2,60,8,False,14.07,21.76,12.08,25.64,Pass,Team_A_Player_2,Defender,Team_A,1225662
1065,1065,2,60,10,True,97.65,37.6,99.44,36.86,Attempt saved,Team_B_Player_14,Forward,Team_B,1225712
1066,1066,2,60,10,True,5.14,31.55,5.14,31.55,Save,Team_A_Player_0,Goalkeeper,Team_A,1225722
1067,1067,2,60,12,True,92.19,39.85,92.19,39.85,Foul,Team_B_Player_5,Striker,Team_B,1225762
1068,1068,2,60,12,False,12.81,28.15,12.81,28.15,Foul,Team_A_Player_3,Defender,Team_A,1225762
1069,1069,2,60,24,True,0.0,0.0,0.0,0.0,Card,Team_A_Player_3,Defender,Team_A,1226062
1070,1070,2,61,29,False,0.0,0.0,0.0,0.0,Penalty faced,Team_A_Player_0,Goalkeeper,Team_A,1227687
1071,1071,2,61,29,True,92.92,34.0,105.0,31.55,Goal,Team_B_Player_7,Midfielder,Team_B,1227692
1072,1072,2,61,54,True,52.29,34.07,38.96,16.8,Pass,Team_A_Player_5,Midfielder,Team_A,1228312
1073,1073,2,61,56,False,36.75,15.91,46.1,17.0,Pass,Team_A_Player_2,Defender,Team_A,1228386
1074,1074,2,61,57,True,56.81,57.66,56.81,57.66,Interception,Team_B_Player_7,Midfielder,Team_B,1228397
1075,1075,2,61,58,True,57.54,57.66,57.54,57.66,Ball recovery,Team_B_Player_7,Midfielder,Team_B,1228412
1076,1076,2,61,58,True,57.54,57.66,68.88,48.48,Pass,Team_B_Player_7,Midfielder,Team_B,1228412
1077,1077,2,62,0,True,65.31,47.94,68.67,39.71,Pass,Team_B_Player_8,Midfielder,Team_B,1228469
1078,1078,2,62,3,False,77.28,19.65,92.4,16.73,Pass,Team_B_Player_6,Midfielder,Team_B,1228561
1079,1079,2,62,9,True,88.52,61.4,88.52,61.4,Ball recovery,Team_A_Player_10,Striker,Team_A,1228687
1080,1080,2,62,14,True,6.3,28.83,6.3,28.83,Keeper pick-up,Team_B_Player_0,Goalkeeper,Team_B,1228831
1081,1081,2,62,16,True,7.35,28.63,35.18,33.12,Pass,Team_B_Player_0,Goalkeeper,Team_B,1228862
1082,1082,2,62,20,True,36.54,35.5,36.54,35.5,Foul,Team_B_Player_7,Midfielder,Team_B,1228986
1083,1083,2,62,20,False,68.46,32.5,68.46,32.5,Foul,Team_A_Player_2,Defender,Team_A,1228962
1084,1084,2,62,38,True,36.12,36.72,66.99,21.15,Pass,Team_B_Player_1,Defender,Team_B,1229412
1085,1085,2,62,42,True,66.57,21.69,62.37,27.2,Pass,Team_B_Player_15,Defender,Team_B,1229512
1086,1086,2,62,44,False,63.1,28.02,75.91,33.52,Pass,Team_B_Player_7,Midfielder,Team_B,1229576
1087,1087,2,62,45,True,28.24,30.67,28.24,30.67,Interception,Team_A_Player_3,Defender,Team_A,1229610
1088,1088,2,62,47,True,28.24,30.67,28.24,30.67,Ball recovery,Team_A_Player_3,Defender,Team_A,1229661
1089,1089,2,62,49,True,43.47,24.07,83.79,18.16,Pass,Team_A_Player_3,Defender,Team_A,1229693
1090,1090,2,62,55,True,94.08,19.65,105.0,32.37,Goal,Team_A_Player_5,Midfielder,Team_A,1229837
1091,1091,2,63,57,True,52.6,33.93,47.04,38.35,Pass,Team_B_Player_8,Midfielder,Team_B,1231387
1092,1092,2,63,58,True,46.83,38.35,35.91,49.16,Pass,Team_B_Player_7,Midfielder,Team_B,1231430
1093,1093,2,64,1,True,35.91,49.16,46.72,65.21,Pass,Team_B_Player_1,Defender,Team_B,1231487
1094,1094,2,64,3,False,45.89,65.08,61.22,57.87,Pass,Team_B_Player_3,Defender,Team_B,1231551
1095,1095,2,64,4,True,41.37,12.38,41.37,12.38,Foul,Team_A_Player_3,Defender,Team_A,1231586
1096,1096,2,64,4,False,63.63,55.62,63.63,55.62,Foul,Team_B_Player_5,Striker,Team_B,1231573
1097,1097,2,64,12,True,0.0,0.0,0.0,0.0,Card,Team_B_Player_5,Striker,Team_B,1231762
1098,1098,2,64,38,True,43.78,15.3,31.29,29.24,Pass,Team_A_Player_3,Defender,Team_A,1232420
1099,1099,2,64,40,True,31.18,29.85,36.75,45.7,Pass,Team_A_Player_4,Defender,Team_A,1232486
1100,1100,2,64,44,True,44.31,46.78,39.16,32.5,Pass,Team_A_Player_6,Midfielder,Team_A,1232577
1101,1101,2,64,46,True,39.38,28.7,46.62,2.92,Pass,Team_A_Player_7,Midfielder,Team_A,1232612
1102,1102,2,64,50,True,46.2,2.92,34.65,11.63,Pass,Team_A_Player_2,Defender,Team_A,1232719
1103,1103,2,64,53,True,33.29,13.8,8.61,32.1,Pass,Team_A_Player_3,Defender,Team_A,1232787
1104,1104,2,64,56,True,8.08,30.12,23.1,8.98,Pass,Team_A_Player_0,Goalkeeper,Team_A,1232862
1105,1105,2,64,59,False,25.41,1.97,45.57,7.68,Pass,Team_A_Player_3,Defender,Team_A,1232958
1106,1106,2,65,0,True,58.59,58.14,58.59,58.14,Ball recovery,Team_B_Player_1,Defender,Team_B,1232984
1107,1107,2,65,0,True,58.59,58.14,70.14,58.55,Pass,Team_B_Player_1,Defender,Team_B,1232984
1108,1108,2,65,3,False,70.14,58.55,91.77,46.92,Pass,Team_B_Player_20,Forward,Team_B,1233037
1109,1109,2,65,8,True,8.61,29.1,8.61,29.1,Keeper pick-up,Team_A_Player_0,Goalkeeper,Team_A,1233186
1110,1110,2,65,19,True,13.65,41.62,27.51,59.7,Pass,Team_A_Player_0,Goalkeeper,Team_A,1233461
1111,1111,2,65,22,True,28.24,62.15,68.56,64.19,Pass,Team_A_Player_1,Defender,Team_A,1233536
1112,1112,2,65,28,True,67.52,68.68,67.52,68.68,Out,Team_A_Player_10,Striker,Team_A,1233662
1113,1113,2,65,28,False,37.49,-0.68,37.49,-0.68,Out,Team_B_Player_15,Defender,Team_B,1233662
1114,1114,2,65,35,True,63.94,68.0,44.94,56.78,Pass,Team_A_Player_1,Defender,Team_A,1233861
1115,1115,2,65,43,True,37.49,50.86,42.63,42.57,Pass,Team_A_Player_4,Defender,Team_A,1234049
1116,1116,2,65,43,True,42.63,42.57,12.7,38.28,Pass,Team_A_Player_7,Midfielder,Team_A,1234059
1117,1117,2,65,48,True,14.07,34.88,29.08,4.96,Pass,Team_A_Player_0,Goalkeeper,Team_A,1234165
1118,1118,2,65,52,False,29.08,2.58,83.26,17.54,Pass,Team_A_Player_3,Defender,Team_A,1234274
1119,1119,2,65,56,True,22.36,47.87,8.72,39.37,Pass,Team_B_Player_3,Defender,Team_B,1234368
1120,1120,2,65,57,True,8.72,38.96,8.72,38.96,Keeper pick-up,Team_B_Player_0,Goalkeeper,Team_B,1234409
1121,1121,2,65,59,True,7.04,37.6,19.74,31.96,Pass,Team_B_Player_0,Goalkeeper,Team_B,1234442
1122,1122,2,66,4,True,23.83,26.25,32.02,10.74,Pass,Team_B_Player_19,Defender,Team_B,1234562
1123,1123,2,66,6,True,39.38,15.44,33.49,26.66,Pass,Team_B_Player_6,Midfielder,Team_B,1234615
1124,1124,2,66,9,True,34.12,24.82,41.16,13.6,Pass,Team_B_Player_19,Defender,Team_B,1234687
1125,1125,2,66,12,True,58.38,4.08,58.38,4.08,Foul,Team_B_Player_6,Midfielder,Team_B,1234784
1126,1126,2,66,12,False,46.62,63.92,46.62,63.92,Foul,Team_A_Player_10,Striker,Team_A,1234785
1127,1127,2,66,38,True,55.86,6.26,24.67,28.63,Pass,Team_B_Player_6,Midfielder,Team_B,1235412
1128,1128,2,66,43,True,24.99,29.72,33.39,30.94,Pass,Team_B_Player_0,Goalkeeper,Team_B,1235543
1129,1129,2,66,45,True,31.71,32.98,41.79,51.54,Pass,Team_B_Player_19,Defender,Team_B,1235587
1130,1130,2,66,49,True,45.78,51.75,58.38,65.21,Pass,Team_B_Player_1,Defender,Team_B,1235687
1131,1131,2,66,51,True,58.06,65.48,42.63,57.87,Pass,Team_B_Player_5,Striker,Team_B,1235740
1132,1132,2,66,53,True,44.21,56.24,35.6,39.1,Pass,Team_B_Player_1,Defender,Team_B,1235798
1133,1133,2,66,56,True,36.96,40.32,43.26,15.98,Pass,Team_B_Player_19,Defender,Team_B,1235862
1134,1134,2,66,58,True,46.51,16.18,68.88,1.7,Pass,Team_B_Player_6,Midfielder,Team_B,1235930
1135,1135,2,67,2,False,78.65,1.84,78.65,1.84,Take on,Team_B_Player_14,Forward,Team_B,1236012
1136,1136,2,67,2,True,26.36,66.16,26.36,66.16,Tackle,Team_A_Player_1,Defender,Team_A,1236033
1137,1137,2,67,3,False,26.04,68.95,26.04,68.95,Out,Team_A_Player_1,Defender,Team_A,1236037
1138,1138,2,67,3,True,78.96,-0.95,78.96,-0.95,Out,Team_B_Player_14,Forward,Team_B,1236037
1139,1139,2,67,14,True,70.98,0.0,76.12,8.91,Pass,Team_B_Player_15,Defender,Team_B,1236312
1140,1140,2,67,15,True,74.55,10.2,74.55,10.2,Dispossessed,Team_B_Player_8,Midfielder,Team_B,1236361
1141,1141,2,67,16,False,30.45,57.8,30.45,57.8,Tackle,Team_A_Player_7,Midfielder,Team_A,1236365
1142,1142,2,67,19,True,78.75,17.0,78.75,17.0,Dispossessed,Team_B_Player_14,Forward,Team_B,1236437
1143,1143,2,67,19,False,26.25,51.0,26.25,51.0,Tackle,Team_A_Player_3,Defender,Team_A,1236454
1144,1144,2,67,22,True,26.04,53.38,33.6,53.92,Pass,Team_A_Player_6,Midfielder,Team_A,1236536
1145,1145,2,67,23,True,34.54,53.11,34.54,53.11,Foul,Team_A_Player_10,Striker,Team_A,1236539
1146,1146,2,67,23,False,70.46,14.89,70.46,14.89,Foul,Team_B_Player_6,Midfielder,Team_B,1236537
1147,1147,2,67,52,False,34.86,51.95,78.02,60.72,Pass,Team_A_Player_4,Defender,Team_A,1237283
1148,1148,2,67,56,True,27.72,5.98,38.32,7.07,Pass,Team_B_Player_15,Defender,Team_B,1237362
1149,1149,2,67,57,False,38.32,7.07,45.89,5.03,Pass,Team_B_Player_6,Midfielder,Team_B,1237411
1150,1150,2,67,58,False,67.2,62.36,60.59,59.5,Pass,Team_A_Player_5,Midfielder,Team_A,1237435
1151,1151,2,68,0,True,57.44,52.77,38.01,56.24,Pass,Team_A_Player_7,Midfielder,Team_A,1237471
1152,1152,2,68,6,True,34.44,66.3,71.71,62.22,Pass,Team_A_Player_4,Defender,Team_A,1237612
1153,1153,2,68,10,True,73.18,62.83,73.18,62.83,Dispossessed,Team_A_Player_9,Striker,Team_A,1237712
1154,1154,2,68,11,True,31.82,5.17,31.82,5.17,Tackle,Team_B_Player_15,Defender,Team_B,1237737
1155,1155,2,68,12,True,32.97,6.87,24.88,12.78,Pass,Team_B_Player_6,Midfielder,Team_B,1237782
1156,1156,2,68,13,True,25.1,12.58,25.1,12.58,Ball recovery,Team_B_Player_19,Defender,Team_B,1237787
1157,1157,2,68,14,True,25.1,12.58,33.18,19.11,Pass,Team_B_Player_19,Defender,Team_B,1237812
1158,1158,2,68,17,True,32.97,23.19,36.64,43.45,Pass,Team_B_Player_7,Midfielder,Team_B,1237894
1159,1159,2,68,20,True,39.69,44.61,57.54,65.01,Pass,Team_B_Player_1,Defender,Team_B,1237962
1160,1160,2,68,23,True,57.96,65.62,42.0,57.26,Pass,Team_B_Player_3,Defender,Team_B,1238046
1161,1161,2,68,26,True,43.26,51.75,40.95,35.7,Pass,Team_B_Player_1,Defender,Team_B,1238128
1162,1162,2,68,28,True,41.26,34.48,53.55,16.39,Pass,Team_B_Player_19,Defender,Team_B,1238162
1163,1163,2,68,31,True,56.6,12.72,73.71,1.29,Pass,Team_B_Player_6,Midfielder,Team_B,1238253
1164,1164,2,68,34,True,73.29,1.56,60.48,6.66,Pass,Team_B_Player_15,Defender,Team_B,1238312
1165,1165,2,68,37,True,65.83,2.38,47.56,8.02,Pass,Team_B_Player_6,Midfielder,Team_B,1238401
1166,1166,2,68,42,True,33.81,7.28,40.74,44.81,Pass,Team_B_Player_19,Defender,Team_B,1238512
1167,1167,2,68,49,False,57.54,48.48,82.74,11.15,Pass,Team_B_Player_1,Defender,Team_B,1238692
1168,1168,2,68,52,False,24.04,59.3,39.27,60.11,Pass,Team_A_Player_1,Defender,Team_A,1238783
1169,1169,2,68,56,True,69.3,8.3,70.77,21.76,Pass,Team_B_Player_6,Midfielder,Team_B,1238871
1170,1170,2,68,57,True,70.77,21.9,81.38,21.96,Pass,Team_B_Player_20,Forward,Team_B,1238887
1171,1171,2,68,58,True,81.38,21.96,85.47,3.81,Pass,Team_B_Player_8,Midfielder,Team_B,1238920
1172,1172,2,69,4,True,85.89,7.34,85.89,7.34,Dispossessed,Team_B_Player_14,Forward,Team_B,1239062
1173,1173,2,69,5,True,19.11,60.66,19.11,60.66,Tackle,Team_A_Player_9,Striker,Team_A,1239087
1174,1174,2,69,6,True,81.17,7.28,89.67,3.4,Pass,Team_B_Player_20,Forward,Team_B,1239112
1175,1175,2,69,7,False,87.36,3.33,88.72,7.68,Pass,Team_B_Player_14,Forward,Team_B,1239137
1176,1176,2,69,7,True,17.22,60.25,17.22,60.25,Interception,Team_A_Player_1,Defender,Team_A,1239137
1177,1177,2,69,8,True,20.37,58.28,20.37,58.28,Ball recovery,Team_A_Player_7,Midfielder,Team_A,1239186
1178,1178,2,69,9,True,20.37,58.28,20.16,63.78,Pass,Team_A_Player_7,Midfielder,Team_A,1239187
1179,1179,2,69,10,True,19.95,64.19,13.65,65.08,Pass,Team_A_Player_9,Striker,Team_A,1239215
1180,1180,2,69,11,True,13.65,65.08,29.82,64.8,Pass,Team_A_Player_1,Defender,Team_A,1239237
1181,1181,2,69,14,True,29.4,64.53,29.4,64.53,Dispossessed,Team_A_Player_10,Striker,Team_A,1239336
1182,1182,2,69,15,True,75.6,3.47,75.6,3.47,Tackle,Team_B_Player_15,Defender,Team_B,1239337
1183,1183,2,69,15,True,74.97,4.76,74.97,4.76,Ball recovery,Team_B_Player_15,Defender,Team_B,1239337
1184,1184,2,69,16,True,74.97,4.76,68.67,17.61,Pass,Team_B_Player_15,Defender,Team_B,1239362
1185,1185,2,69,20,True,73.71,27.2,68.46,50.8,Pass,Team_B_Player_7,Midfielder,Team_B,1239477
1186,1186,2,69,22,True,69.09,51.54,64.58,47.87,Pass,Team_B_Player_3,Defender,Team_B,1239532
1187,1187,2,69,25,True,65.73,44.27,70.04,25.84,Pass,Team_B_Player_5,Striker,Team_B,1239607
1188,1188,2,69,28,True,68.56,22.3,71.4,10.54,Pass,Team_B_Player_6,Midfielder,Team_B,1239678
1189,1189,2,69,31,True,75.5,6.39,72.66,19.86,Pass,Team_B_Player_15,Defender,Team_B,1239737
1190,1190,2,69,34,True,73.6,16.59,90.09,6.39,Pass,Team_B_Player_20,Forward,Team_B,1239812
1191,1191,2,69,35,False,90.09,6.26,90.51,15.98,Pass,Team_B_Player_15,Defender,Team_B,1239837
1192,1192,2,69,36,True,15.43,56.17,15.43,56.17,Interception,Team_A_Player_1,Defender,Team_A,1239869
1193,1193,2,69,37,True,82.53,7.75,82.53,7.75,Take on,Team_B_Player_20,Forward,Team_B,1239887
1194,1194,2,69,39,False,90.3,11.22,90.3,11.22,Take on,Team_B_Player_20,Forward,Team_B,1239937
1195,1195,2,69,39,True,14.7,56.78,14.7,56.78,Tackle,Team_A_Player_1,Defender,Team_A,1239947
1196,1196,2,69,39,True,18.27,60.04,18.27,60.04,Ball recovery,Team_A_Player_9,Striker,Team_A,1239961
